Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Unnamed: 68
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.460106039842898,7.8680125100649,5.61640005936856,4.66813529350271,5.13898951480421,4.82984559526898,5.37448094293651,4.15002447776169,5.079187699664,1.13727554366292,5.47391081946769,2.78954991342989,4.57752742964543,5.46856231047413,1.42517290641121,2.37526909062058,1.14153173539448,1.51679081367742,2.91615720049873,5.45735629413792,4.01698436148212,0.319585581254003,0.022638507736076,3.36659541560611,-0.115539889136656,2.26073311308348,3.96451635186735,4.27225377389995,2.69784069413437,0.182030898765092,-0.0927088827209275,-2.35510864449959,-0.591581107638589,1.89901728873765,4.28319311118834,5.45477173390825,3.83877754516632,1.75837456448082,2.65595905631972,3.21980299445006,3.51014673876612,3.84164636198325,2.96340515607194,5.55736352797653,6.16483585935859,6.57759419970034,6.64659349092027,4.3710975723267,0.880331357920653,5.23377797192232,4.06901977125888,1.75621020352889,4.25034509905811,3.98318178416663,3.01157198178016,2.18358078096774,2.65139974202668,2.681718104162,2.18925928385238,-2.78037855183037,4.49737998264359,3.55442232938942,2.62231040700607,
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.87345509634132,3.70764332803346,7.14578445653302,5.40640343431113,4.102491284691,-1.53759046975254,-9.10146318985673,1.56398223225717,15.2665021645984,17.5664121127492,10.5826165279635,3.17545219213808,4.02468559540279,10.055004593772,-2.15773201131458,8.47190814505927,4.58674717603512,-1.95062905618747,5.09803824667523,1.91857634706398,-6.79499531588849,-3.298625058138,-6.36363630666835,0.508216104236141,5.39932403622674,1.36011303724719,1.40458248482658,4.72537335328963,1.71525132413473,5.7738278776513,1.00936462361216,2.48366261537329,-1.31760910879835,-0.323480854791384,1.91911269974906,4.64980876046684,4.44702715320035,3.60931183693684,1.5450241455862,3.85976026327238,5.20909415462474,9.92742714858778,5.53296656452113,7.9926986039562,5.82894003238981,5.37476155848412,5.52271872747792,6.28146530751468,6.282102397926,6.97060061867415,4.8492890112086,5.13543221769829,6.10661028218607,5.92558281954024,2.81397900746174,0.141488617696979,2.28496137040275,2.84264500273268,3.22202851816455,-1.00441739370378,3.99485439730634,3.78448567787608,3.34277559400802,
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,6.74137706583515,10.8322212073697,7.47025919890341,22.3204382833997,9.11863396497519,15.4774143129234,14.0466812685859,10.6574307045888,-1.6801306733896,15.3933573089532,7.11992917515205,0.604515238420333,11.0262901337321,6.24032235710182,0.428347307685399,-7.76371240051063,-5.33093900029748,1.28125569814974,-1.29965404373603,3.38157203682697,-0.774436542583885,5.05979330906317,3.54789360105437,9.51664431166772,1.41550420497383,6.28889502487107,2.59441182259059,3.16901865933552,2.71689493738789,4.59073695067065,4.94370376893526,4.8477221647276,1.8588359749504,6.59810073069697,1.67856914031832,0.666592759693543,4.87100449978031,8.87288080186666,5.46655918441073,6.16578265802067,4.49499372665991,5.55075507405265,0.409202168817103,4.81457026982723,3.57287691238142,5.0035800868469,2.52000765718397,2.38370544220714,3.38756030711494,3.60944655086158,1.51128390704507,2.62315703654876,1.67111088873453,-5.40097921653559,5.11664702876513,5.79310898501694,0.929791980463165,
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.6670974251373,10.4519718945414,10.5240552018016,10.501567200294,10.4255964904239,9.07192871029736,9.59811386614862,8.42176356574946,8.98166257694015,-5.64964951944781,1.6265087401548,-3.49733593257861,7.56756882327024,-16.7542290751462,-14.803126311449,5.18518497051086,9.15492922086061,14.1795201385228,26.1392957686891,6.49528192102287,-9.22640507995641,6.69889775704905,3.59705186794108,14.1711486234751,4.82918011486817,1.79700022744946,2.98451934401702,2.30970766096026,6.72732979978797,-1.59624908707553,-4.18178502199576,-3.82558229706301,0.307806596011844,3.14891597200189,4.37875203482501,4.22353036224139,1.28775320549799,4.71679855496301,7.14410390677141,4.14841930754267,2.62600982683425,2.70495624731029,-1.26491667612372,0.882373744518318,3.39608420536011,2.51659221712706,1.44609991235758,-2.32364807041851,-4.17542805647342,1.53866248693835,0.613170735890648,2.99790320655973,-2.86330925726089,1.84726084348846,0.996758610594114,-0.961908776858536,2.79951863934495,2.62988985993933,-1.35726520928898,-21.4234630658488,15.4031489427848,10.7820132001503,2.63905598075102,
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.08929593570468,5.57891785897957,6.79762577697274,3.9565965321577,4.91344195642831,7.17058966269151,6.31721951702735,8.52944308448038,4.47409733093423,5.23102930104125,5.06333643861971,7.967485209709,5.73916152572542,2.9395678082784,7.31101773140009,4.61456748598627,4.97121565700267,2.05269456633279,0.133344047803647,-1.37177291054002,0.27561637511306,-3.93873792764468,-4.04212139991856,-0.20066569836213,-1.67638978124501,-2.57388420030712,2.46348461562114,2.90949796054329,3.7901309635414,4.6357874278518,5.26652666762763,1.64649818317069,4.26929611661502,4.66726510266786,4.67827659709971,4.36134195244576,4.95420874299721,5.02935475543072,0.426885422588825,2.50781080899483,1.68379912721825,2.48556573783829,2.71133983700673,4.17329558916248,4.42143312687979,4.79700882356067,4.56438426887887,6.14849787462164,3.35699957430565,4.1267225910567,5.204092443086,5.12227558091757,6.79601142810841,5.46056950635136,4.85718717971413,4.26392086382113,4.19520633360395,4.22362365271844,2.21670563961031,-8.7378843576993,6.11137269714146,3.60568042633635,2.44347191830776,
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.376455380248,6.68795363638046,0.674377484559116,8.56698573452148,10.5953526366614,8.57561725855236,8.82151131312845,6.5744143605514,7.37299634337813,1.07858538671022,2.87251244602128,-1.157985103979,2.92816921056236,-6.05883736082504,-3.40446399327641,4.82447130946517,5.54817070721984,7.04756163305591,9.56260433858074,2.61217412023439,-1.83371064860765,-1.13249098302755,0.310485823378855,6.04986071126154,3.61767044396188,3.24318074030126,2.00354576022714,3.85830643961987,4.64109069695068,-0.872625886385507,-0.987619200888972,-0.539800831281653,0.906971942397334,3.3122827439326,2.8393561067987,4.05685194946534,3.39155359893778,3.57732737001754,3.94148701146801,3.65896099193061,1.29960547219403,2.15477570300142,1.84936679665981,2.82340921442344,3.28061978937919,4.45625279922749,3.30016125951357,0.54217939444186,-2.59982014513834,0.991500471284184,1.71684568192545,2.32803241515643,0.0738276299494487,1.76382445945195,0.697970065643204,0.471963597496924,1.94326028621741,2.89116347683975,1.02465322343599,-9.19346279301007,10.4440323505071,22.4782173424467,12.7158562820673,
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.8653781512361,-4.99818389171999,0.199351658715074,3.6853114001706,5.49210938706631,4.54691751340536,2.31365177673806,2.68010074633438,1.90691631470843,3.95685838323978,3.08064775928611,3.61474406651898,4.08710482600061,5.83995749000159,5.01902183717348,6.59476113127972,6.43296450007797,3.93561539955252,-3.50654872544688,1.43626802392811,3.51420887602232,0.825752520966148,0.667716324872686,3.21575278337589,4.02632209202108,2.75319275014614,5.10127396652673,4.94640018271339,3.9085218171802,-3.41747603978885,6.43339870687696,4.24707312691251,0.51170304534574,
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57442418152031,2.06644673893601,2.3607446539344,-8.46759731706375,15.455211303251,7.80517874537352,,
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-10.8513760836337,21.2006975148133,5.213990134349,-2.44022356449149,0.997348793527436,6.77548530172186,-0.985738661487957,4.33269846401917,9.3288374385548,-0.245056575086281,6.00501806737557,0.151135513789043,8.13727588740186,3.13058587923621,-4.98163100525389,-5.30900208097141,0.760793601550816,-5.34529152756241,0.430088262092653,2.19491292367728,2.350524074861,-0.457677608961575,1.41170368826302,5.54107402196995,0.467850950946058,4.71720965340852,2.67564245126934,0.470381336748702,-1.26605063560955,-6.56831069464246,-8.42105149913377,-10.5000085646477,-13.4690505381279,-3.89999680312387,0.699998829794396,-1.02317264199922,-5.61704659870088,-1.62415404478989,-4.2701408311335,-6.91092731652101,-2.10017302488846,2.94776518359767,5.57782231144424,6.73837393324294,6.13515115548972,5.32097956548998,6.25947776437397,6.22589426869193,2.85506401011484,7.10797657581392,6.8746708900163,7.08689894671942,8.48195663608755,9.4702880993101,6.91616711922561,2.39939891133452,3.7269476588301,5.82112109969025,4.38452887429834,1.73542276681493,6.20015401075946,8.92444762563109,8.56086250908719,
