Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Unnamed: 68
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6944.98482817245,6724.10081687178,6257.42565288165,6099.5854009822,5648.51568401972,5736.91469202419,5869.99456401046,6139.25288638509,5770.4749069204,5975.82537449419,6617.60013069822,6995.16538629553,7509.73252258677,8200.3010352045,9146.0158938184,10161.8511087347,12012.2142298008,13407.274308469,15282.3921331748,14892.5018990205,15928.647013392,17520.2311002592,18517.813830276,19786.8094271489,20220.936604236,20008.1689982347,20575.0440518454,21893.7411273228,23439.5207115276,25254.8241281757,25676.2123991206,29885.662509318,32986.4591153758,36096.9880571733,
Europe & Central Asia (excluding high income),ECA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6404.69857050052,6225.96706459108,5987.21986689334,5898.25376588819,5305.1006115075,5376.91795104025,5595.57436700269,5947.15163966353,5235.74447174076,5253.31086753089,5764.4088429599,5980.70305766649,6302.74927389352,6738.58774461049,7614.50316608866,8387.70666138167,9563.15176333979,10627.8152234293,11453.821004539,11091.2749352869,12082.5812020436,13286.885814115,14044.9191197855,15295.7222437943,15829.8814179906,16131.4241135748,16733.5775558401,17569.6917104265,18177.2606739987,19243.4216759187,19603.4375360865,21950.8680983824,24887.1417477586,27906.7118532859,
European Union,EUU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14983.6685273496,15565.4945737556,15976.5436327581,16202.2448937681,16944.6049325866,17747.5927861103,18345.0999539477,19065.8070512513,19968.9127968005,20745.9276629051,22075.6366276142,23173.7060726046,24199.3545889257,24707.3550120736,25864.1242172642,26814.0931482986,29124.9544167048,31039.7324201431,32492.6270171834,31815.3182553669,32862.756919593,34495.2972303912,34965.5000370998,36065.2913469205,37065.5981964675,38224.1051741392,40552.296778986,42666.6986932236,44654.3485271638,48194.9375050585,47106.4373764272,51916.8314504537,57339.3919245692,60348.4815656797,
Fragile and conflict affected situations,FCS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.74562850395,2510.20861660564,2506.68861602003,2435.09536830889,2288.88772246946,2263.94786877548,2292.244282682,2401.33187979221,2483.16187507049,2513.64520368928,2668.11538010105,2783.54341529099,2811.4583379585,2756.34936628955,3144.52726366834,3368.67651553664,3621.8420647258,3873.65018379078,4051.80267430964,4007.56349185444,4176.69775745715,4200.31005305581,4406.64122740024,4608.7917097544,4624.6132050462,4425.67639219102,4485.44239986979,4634.35054042444,4914.65905893186,5138.876452112,4990.50800095647,5228.80562969875,5401.6261207199,5580.63813408705,
"Gambia, The",GMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.39604662597,1462.27227794182,1486.29829634722,1512.14372512006,1498.6189415267,1498.45920668355,1514.80366904525,1569.87492586423,1595.60459064475,1672.04940189611,1752.4692656538,1842.15517465557,1759.12181187079,1863.19268944346,1989.78481392145,1945.80785328865,1935.31056822351,1986.04239863635,2085.18606874155,2169.29050599474,2254.37313870706,2049.34900065041,2046.86133785427,1986.86199690496,1912.06879905934,1965.04877164457,1983.63380561316,2005.56544163883,2235.26025867199,2371.49204095162,2473.51976795401,2710.5524630967,2969.75720023217,3162.50679759518,
Heavily indebted poor countries (HIPC),HPC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.2817442252,1101.51311588953,1088.75580656927,1092.49470500873,1083.91421631853,1130.67264913744,1178.64762393514,1237.14868673557,1261.48020066115,1286.47501579929,1321.03684573326,1365.08319663362,1399.92370801908,1444.4703588729,1523.3925807286,1613.62927996079,1711.84047727519,1805.20169263447,1890.72717326136,1918.24686029764,2004.521675966,2075.47595172122,2076.80700169516,2172.20152826253,2321.47660531774,2379.09919861691,2475.80397391076,2565.2042826422,2670.12834720373,2807.33835189608,2801.32644541831,2993.85520001472,3258.74564597665,3427.67251119598,
High income,HIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16819.9399279664,17430.8117850855,17933.4887729154,18402.079451255,19178.4317904331,19995.4871317619,20844.3390505606,21777.6929467046,22476.1120286688,23424.19091182,24993.8691286904,25896.0331510653,26823.1409948504,27890.701301219,29558.6898442386,31162.1058620678,33490.7765142039,35294.5812784989,36599.9176131395,35591.5828840171,37007.6940172624,38744.9049741618,39915.2625332574,41326.6540044894,42363.0603194577,42890.0008894187,44081.3108375567,45994.3820323933,48196.5370098473,50504.6252737588,49474.5533332796,55103.0624486675,60235.3528178207,63340.405513529,
"Hong Kong SAR, China",HKG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18251.7402672451,19780.1701358919,21312.5995341248,22776.1195509929,24117.2942300761,24713.2133730487,25098.2457624482,26610.6088838701,25116.1144102912,25861.831795005,28224.5271383299,28808.8083140283,29609.7683686054,31178.6704247836,34532.2342491404,38079.5341034128,41745.4522251289,45257.6006156745,46830.2161448169,45861.4854829981,49197.6435993206,52277.4664432843,52149.6812694206,53517.419549888,54514.9268059819,56043.042695697,56761.4824132224,59260.9131761938,60900.2752924537,61221.4195400701,58187.4764072535,65884.9376260603,68547.6394666321,71481.5681306247,
IBRD only,IBD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2972.40350145837,3080.41032243587,3163.52264248654,3280.5375885103,3406.20451176823,3576.22643786726,3786.61452555344,3990.08040448079,4023.97016671553,4183.10671774201,4477.25244426346,4696.28347792708,4928.93554402978,5261.17471438543,5763.19359363879,6308.0656059876,7044.22978412532,7791.71605667455,8406.92592118166,8639.61505861697,9325.13585286236,10043.1419665833,10666.0151336076,11170.4912611177,11516.4192590896,11632.2180733547,12080.0757533864,12745.0216395523,13641.9060746909,14440.7141013939,14470.6124791903,16356.5960625459,18149.4277272296,19636.1073917148,
IDA & IBRD total,IBT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2647.41313121321,2739.14438389842,2807.93572903881,2900.23523538398,2998.13578662968,3138.9784632391,3313.6654621208,3480.06144446245,3509.40106822725,3637.72530523431,3877.09984953219,4056.81341079122,4247.90395776144,4517.75002723769,4929.70389268999,5375.79866649248,5968.12275717096,6565.09018848191,7050.85634891041,7235.10800360599,7771.792141825,8327.71501003683,8806.73908748589,9210.76158556649,9500.45772165269,9593.43446241153,9936.31958737274,10440.1705003412,11132.4764489119,11746.8559905076,11743.293720446,13155.8659350774,14529.8424034417,15625.810611703,
IDA blend,IDB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.62493058789,2073.31415792679,2135.66234496267,2129.39666077917,2142.51395102309,2183.41760509204,2262.78356375534,2285.4929012193,2313.84213072172,2342.35000918915,2423.23710684603,2514.79289641968,2649.33229734284,2775.29921752325,2996.81442852598,3212.93608459017,3427.86614751248,3627.1727772181,3753.53823268224,3893.25821828672,4045.18103653232,4205.23325450922,4342.8419079917,4534.32181499342,4746.85475061007,4836.02140660949,4873.23675062027,4957.10302975418,5133.29644324403,5320.38675731192,5317.532617049,5632.05995762171,6153.82437696321,6386.85041403226,
IDA only,IDX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.79112449633,1059.97922451515,1068.62360752346,1091.4353565466,1096.70790727623,1148.0104382708,1197.51053543397,1258.79015868386,1295.0181316289,1338.32132525846,1398.6059162372,1454.60559861364,1502.51557083184,1571.07296309643,1669.59768539684,1789.62413438531,1920.59049148677,2053.34945371941,2171.81301190201,2231.00137906129,2351.54381926486,2450.41753402945,2536.43329440875,2681.92088207274,2853.55002164207,2948.49793557677,3095.57877490968,3232.87123720471,3446.39202991948,3653.74088450333,3686.38584354132,3909.94887439563,4276.11467191979,4512.69029299257,
IDA total,IDA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.79737852237,1394.84350534323,1421.62441552758,1434.15164554511,1442.17112389997,1490.07183248102,1549.97994839577,1598.52508159198,1632.49763876197,1671.05363647544,1738.90881203946,1807.63383056154,1884.62188115139,1971.93347232164,2111.5962887284,2263.55920340913,2422.24516687685,2577.11028149706,2698.36012796292,2785.16672504294,2916.98995406808,3036.82287319354,3139.93910263444,3300.45671949048,3484.67571741006,3576.16378188944,3683.23481541375,3800.00517587739,3998.89108091482,4197.3680056662,4216.97197473191,4469.19599940516,4885.22885084826,5118.49704127847,
"Iran, Islamic Rep.",IRN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7592.80293703797,8512.5033235579,8784.41635806076,8803.50140083437,8804.83565970373,9082.7818747262,9708.11144685186,9867.56758698182,10028.5794018569,10211.1308955615,10872.4735564886,11190.2306654866,12163.2243538306,13350.4833670343,14074.7481427257,14739.8509589369,15709.4028961904,17199.1076192024,17335.0057458623,17379.5725225039,18351.1407879424,18981.2307962314,16757.1920745738,15939.6805287849,15704.9164160443,13828.4385744264,14661.8394415995,15163.292311303,14926.3067104701,13423.5763123467,14180.3533093139,15042.3741124724,16591.2645722543,17921.6642684608,
"Korea, Dem. People's Rep.",PRK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8355.3327739747,9474.64259647045,10184.8556645893,11030.7119484601,12187.2549659273,13502.5827420794,14694.0962445008,15721.7056576921,14974.6595747118,16807.1294764195,18538.8355325592,19724.4259457229,21396.8377455369,22095.870826347,23773.8286536781,25186.8675668092,26884.2673283358,29064.9180846867,29946.0774891302,29508.3815060615,31736.6284370925,32546.7536531234,33557.1287196434,34244.3121393117,35324.4976704773,37902.4004037578,39575.4542830031,40957.4180587145,43044.2917633371,43865.0416366745,45142.7634505403,48571.4322096427,51621.9292633937,54033.1599772519,
Kosovo,XKX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6343.80340734594,6726.3231285058,7163.92366229481,7744.53976086273,7897.65433346418,8090.76829279164,8200.55110780991,8715.29980294971,9157.10297369035,9381.02387791997,10018.7442830755,10861.1321032283,10532.6113748788,12362.7048078625,13939.4565030427,15029.3490980354,
Kyrgyz Republic,KGZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.76216440847,2381.61217696799,2074.73448695765,1795.05303719065,1465.66269674615,1401.17340862974,1505.4611974037,1658.894170014,1687.05294307112,1747.31401579638,1861.8511534459,1986.15051380579,1998.23948218493,2158.20009749438,2343.43640812972,2385.61294881726,2508.37546996859,2769.88719813103,3031.51059955411,3100.58718145983,3086.43176939893,3297.36683733652,3617.40110358208,4041.22021658751,4279.16679979308,4211.34227261594,4676.33388651462,5040.42958650705,4869.58849242256,5414.32715295984,5294.01574693325,5802.38897216037,6572.38276138415,7102.76721945698,
Lao PDR,LAO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.43099801369,1060.38525664053,1113.75487432037,1175.55859874382,1265.49241890613,1349.3391516969,1435.31046518989,1528.09578664437,1577.06749773102,1686.30924651881,1794.00440873921,1908.67595102307,2021.42271077667,2154.50870425259,2320.83645154562,2526.58673240003,2784.45198292018,3028.8876230531,3277.5443809466,3491.62005563549,3778.69452739027,4106.34223302081,4788.42122943951,5230.01783455274,5808.65864381182,6098.82331576388,6760.0741248906,7162.55278061592,7511.14175799296,7770.68624748182,7942.7225987312,8111.05606707263,8793.55755077116,9326.27219374719,
Late-demographic dividend,LTE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2898.88254878947,2973.57716291536,3040.03068765934,3216.02595707987,3400.19493258675,3631.59782777877,3853.26575585239,4090.8402970183,4204.20416357195,4413.85991860455,4797.68373130465,5122.31881406584,5497.92097168213,5976.56136019695,6597.19017851398,7306.30086484356,8317.51092092037,9352.84640189834,10293.0067857456,10675.7273831961,11611.5510015396,12682.3838717992,13561.3548341119,14323.3226774708,14858.2315304697,14941.4912990667,15460.82833486,16366.9728430341,17695.839658046,18972.3886190143,19236.6503632811,21905.7213396337,24146.0427543924,26054.0314360212,
